,sentence,sentence_rank,count,article_link
6,others,0.0685130209464648,1,https://techcrunch.com/2022/08/16/winners-losers-abound-as-inflation-reduction-act-becomes-law/
7,tax credits,0.06495022068097608,1,https://techcrunch.com/2022/08/16/winners-losers-abound-as-inflation-reduction-act-becomes-law/
8,spitting distance,0.06210106162388888,1,https://techcrunch.com/2022/08/16/winners-losers-abound-as-inflation-reduction-act-becomes-law/
9,Arcadia,0.05751187129534072,2,https://techcrunch.com/2022/08/16/winners-losers-abound-as-inflation-reduction-act-becomes-law/
10,winners,0.056653415242194076,1,https://techcrunch.com/2022/08/16/winners-losers-abound-as-inflation-reduction-act-becomes-law/
11,events,0.05209144976967137,1,https://techcrunch.com/2022/08/16/winners-losers-abound-as-inflation-reduction-act-becomes-law/
12,reductions,0.05155390679921375,1,https://techcrunch.com/2022/08/16/winners-losers-abound-as-inflation-reduction-act-becomes-law/
13,developers,0.050459065551446025,1,https://techcrunch.com/2022/08/16/winners-losers-abound-as-inflation-reduction-act-becomes-law/
0,recent years,0.1043207097031473,2,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
1,renewable companies,0.10157577272720171,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
2,companies,0.09791524382986504,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
3,fossil fuels,0.09228932012192095,2,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
4,President Joe Biden,0.09155846722032707,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
5,Inflation Reduction Act,0.08726838604701813,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
6,Joe Biden,0.08169808267148473,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
7,overall low rates,0.0761331795888339,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
8,Fossil fuel financing,0.07400970249238358,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
9,fossil fuel investment,0.07400970249238358,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
10,money,0.07317808996367925,2,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
11,Dealogic,0.0722731647076931,2,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
12,oil and gas companies,0.0720225984128125,3,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
13,gas,0.07198761764860766,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
14,Oil,0.07132914734564928,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
15,the past few years,0.07093550869486825,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
16,neck,0.0663734347235119,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
17,investor largesse,0.06034222776566054,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
18,The Wall Street Journal,0.05541670461918303,2,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
19,renewable projects,0.05463318841416079,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
20,first,0.054465429709199355,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
21,the previous year,0.052686662532814996,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
22,renewables,0.05252460189428535,1,https://techcrunch.com/2022/08/15/oil-and-gas-didnt-benefit-from-investor-largesse-in-recent-years-but-renewables-did/
0,solar energy,0.12213732805637267,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
1,renewable energy,0.11909753255889352,2,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
2,solar power,0.1094169463388703,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
3,annual electricity needs,0.09950233133605726,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
4,solar panels,0.0956355720689734,2,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
5,Porsche,0.09131407952831658,14,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
6,carbon,0.08806007615547341,2,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
7,other applications,0.08369656888100509,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
8,power,0.08117622787081694,2,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
9,Atlanta,0.07711859297829135,4,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
10,annual,0.0763883962437976,2,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
11,Cherry Street Energy,0.06788544281521436,2,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
12,The renewable energy project,0.06776385151353043,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
13,its annual carbon emissions,0.06748111359362412,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
14,a solar power microgrid,0.06738794107381695,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
15,Taycan EVs,0.06489410507392313,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
16,the Porsche Experience Center campus,0.06322529839883831,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
17,U.S.,0.06024565541087692,2,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
18,the largest non-utility provider,0.05924046478588063,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
19,the Porsche Experience Center,0.0577683792434619,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
20,Porsche’s microgrid,0.05534825054742095,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
21,site,0.05522938729682987,2,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
22,The energy company,0.052464050069898384,1,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
23,Michigan,0.05085956689941054,2,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
24,September,0.050059009978617244,2,https://techcrunch.com/2022/08/15/porsche-signs-25-year-solar-energy-deal/
0,renewable energy,0.13678093687980278,3,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
1,new solar energy capacity,0.13099542100588854,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
2,clean energy,0.11625613165523699,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
3,F-150 Lightning orders,0.09861482058745993,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
4,new orders,0.09215590104222873,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
5,F-150 Lightning,0.08527757976212638,2,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
6,Michigan,0.06812247320670498,4,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
7,U.S.,0.06618994569904937,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
8,Platinum Extended Range,0.06543334057650696,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
9,DTE Energy,0.06439033152551923,2,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
10,carbon,0.06375664493351134,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
11,its electric F-150 Lightning pickup truck,0.061308269197412536,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
12,Michigan’s solar capacity,0.05940375763875622,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
13,DTE,0.05704676578260387,4,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
14,Ford’s arrangement,0.05445122273137516,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
15,delivery,0.05315615495639606,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
16,the largest-ever renewable energy purchase,0.050965401591339665,1,https://techcrunch.com/2022/08/10/ford-locks-in-solar-energy-deal-with-dte-energy/
0,climate change,0.10053785490600656,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
1,global climate agreements,0.0829108655554366,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
2,U.S. carbon emissions,0.082194728315687,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
3,carried interest,0.0813469025271216,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
4,next year,0.07251551268750918,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
5,domestic supply chains,0.06875132347491811,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
6,tax,0.06722017248084064,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
7,Celsius,0.06645743246324853,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
8,wind turbines,0.06637977155043599,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
9,emissions,0.06622407184386982,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
10,solar panels,0.06477971428511828,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
11,House passage,0.06342862240200556,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
12,sentiment,0.05826717400261042,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
13,investors,0.05525880582543385,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
14,U.S.,0.053982611681584136,2,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
15,stock buybacks,0.05293173412514986,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
16,Senator Kyrsten Sinema,0.05151817806699826,1,https://techcrunch.com/2022/08/08/that-big-climate-bill-might-actually-make-a-difference/
0,Project Solar,0.0907054192405697,12,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
1,volume discounts,0.08729487181765369,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
2,fresh Series A funding,0.07735450775465369,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
3,equipment prices,0.07273973659144051,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
4,price,0.06873203403793979,2,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
5,solar panels,0.06758454768675481,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
6,system design,0.06690506674873367,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
7,CEO Trevor Hiltbrand,0.061909071320831316,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
8,Left Lane Capital,0.06130888844787656,3,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
9,contractors,0.05947879735669965,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
10,marketshare,0.058715369829935415,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
11,TechCrunch,0.05856335148933754,2,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
12,cheaper DIY options,0.05608804471998245,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
13,Trevor Hiltbrand,0.055361591192553884,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
14,Lane Capital,0.05516474108038925,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
15,installations,0.05350422344539789,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
16,crews,0.053202843224271906,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
17,federal incentives,0.05230501859326242,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
18,the Solar Energy Industries Association,0.05211113494216108,2,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
19,Project Solar’s revenue,0.0511651519211894,1,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
20,Series,0.0505679741685482,2,https://techcrunch.com/2022/08/05/online-only-home-solar-seller-bags-23m-pledging-dramatically-lower-prices/
0,heavy solar panels,0.11188165870498734,1,https://techcrunch.com/2022/08/04/bill-gates-breakthrough-energy-terabase-robot-solar-farms/
1,solar network developer Okra,0.10669575498003064,1,https://techcrunch.com/2022/08/04/bill-gates-breakthrough-energy-terabase-robot-solar-farms/
2,solar startup Terabase Energy,0.10524820591672968,1,https://techcrunch.com/2022/08/04/bill-gates-breakthrough-energy-terabase-robot-solar-farms/
3,solar energy startups,0.10302159923915627,1,https://techcrunch.com/2022/08/04/bill-gates-breakthrough-energy-terabase-robot-solar-farms/
4,solar farms,0.10187497868005975,1,https://techcrunch.com/2022/08/04/bill-gates-breakthrough-energy-terabase-robot-solar-farms/
5,new solar farms,0.09752431011325621,1,https://techcrunch.com/2022/08/04/bill-gates-breakthrough-energy-terabase-robot-solar-farms/
